url,collectedAt,content.entityName,content.shortDescription,content.industry,content.headquarters,content.founders
"https://github.com/ruc-datalab","2026-06-24T04:54:05.169Z","ruc-datalab","Creator of DeepAnalyze. DeepAnalyze is the first agentic LLM for autonomous data science. 🎈你的AI数据分析师，自动分析大量数据，一键生成专业分析报告！","Artificial Intelligence","Global",""
"https://github.com/CaviraOSS","2026-06-24T04:54:05.169Z","CaviraOSS","Creator of OpenMemory. Local persistent memory store for LLM applications including claude desktop, github copilot, codex, antigravity, etc.","Artificial Intelligence","Global",""
"https://github.com/qixing-jk","2026-06-24T04:54:05.169Z","qixing-jk","Creator of all-api-hub. All-in-one New-API/Sub2API account hub: balance/usage dashboard, auto check-in, one-click keys, price comparison, health checks, plus advanced channel management | 一站式 New-API/","Artificial Intelligence","Global",""
"https://github.com/leetcode-mafia","2026-06-24T04:54:05.169Z","leetcode-mafia","Creator of cheetah. Mac app for crushing tech interviews with AI","Artificial Intelligence","Global",""
"https://github.com/mcmonkeyprojects","2026-06-24T04:54:05.169Z","mcmonkeyprojects","Creator of SwarmUI. SwarmUI (formerly StableSwarmUI), A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility.","Artificial Intelligence","Global",""
"https://github.com/zgsm-ai","2026-06-24T04:54:05.169Z","zgsm-ai","Creator of costrict. Costrict - strict AI coder for enterprises, quality first, including AI Agent, AI CodeReview, AI Completion. ","Artificial Intelligence","Global",""
"https://github.com/daveebbelaar","2026-06-24T04:54:05.169Z","daveebbelaar","Creator of ai-cookbook. Examples and tutorials to help developers build AI systems","Artificial Intelligence","Global",""
"https://github.com/fspecii","2026-06-24T04:54:05.169Z","fspecii","Creator of ace-step-ui. 🎵 The Ultimate Open Source Suno Alternative - Professional UI for ACE-Step 1.5 AI Music Generation. Free, local, unlimited. Stop paying for Suno!","Artificial Intelligence","Global",""
"https://github.com/oracle-devrel","2026-06-24T04:54:05.169Z","oracle-devrel","Creator of oracle-ai-developer-hub. Technical resources for AI developers to build applications, agents, and systems using Oracle AI Database and OCI services","Artificial Intelligence","Global",""
"https://github.com/metavoiceio","2026-06-24T04:54:05.169Z","metavoiceio","Creator of metavoice-src. Foundational model for human-like, expressive TTS","Artificial Intelligence","Global",""
"https://github.com/dalinvip","2026-06-24T04:54:05.169Z","dalinvip","Creator of Awesome-ChatGPT. ChatGPT资料汇总学习，持续更新......","Artificial Intelligence","Global",""
"https://github.com/memgraph","2026-06-24T04:54:05.169Z","memgraph","Creator of memgraph. High-performance open-source in-memory graph database for GraphRAG, AI memory, agentic AI, and real-time graph analytics. Cypher-compatible, built in C++.","Artificial Intelligence","Global",""
"https://github.com/OpenCSGs","2026-06-24T04:54:05.169Z","OpenCSGs","Creator of csghub. CSGHub is a brand-new open-source platform for managing LLMs, developed by the OpenCSG team. It offers both open-source and on-premise/SaaS solutions, with features comparable to Hu","Artificial Intelligence","Global",""
"https://github.com/chonkie-inc","2026-06-24T04:54:05.169Z","chonkie-inc","Creator of chonkie. 🦛 CHONK docs with Chonkie ✨ — The lightweight ingestion library for fast, efficient and robust RAG pipelines","Artificial Intelligence","Global",""
"https://github.com/SylphAI-Inc","2026-06-24T04:54:05.169Z","SylphAI-Inc","Creator of AdalFlow. AdalFlow: The library to build & auto-optimize LLM applications.","Artificial Intelligence","Global",""
"https://github.com/rocketride-org","2026-06-24T04:54:05.169Z","rocketride-org","Creator of rocketride-server. High-performance AI pipeline engine with a C++ core and 50+ Python-extensible nodes. Build, debug, and scale LLM workflows with 13+ model providers, 8+ vector databases, ","Artificial Intelligence","Global",""
"https://github.com/bragai","2026-06-24T04:54:05.169Z","bragai","Creator of bRAG-langchain. Everything you need to know to build your own RAG application","Artificial Intelligence","Global",""
"https://github.com/cs-lazy-tools","2026-06-24T04:54:05.169Z","cs-lazy-tools","Creator of ChatGPT-On-CS. 基于大模型的智能对话客服工具，支持微信、拼多多、千牛、哔哩哔哩、抖音企业号、抖音、抖店、微博聊天、小红书专业号运营、小红书、知乎等平台接入，可选择 GPT3.5/GPT4.0/ 懒人百宝箱 （后续会支持更多平台），能处理文本、语音和图片，通过插件访问操作系统和互联网等外部资源，支持基于自有知识库定制企业 AI 应用。","Artificial Intelligence","Global",""
"https://github.com/YILS-LIN","2026-06-24T04:54:05.169Z","YILS-LIN","Creator of short-video-factory. 一键生成产品营销与泛内容短视频，AI批量自动剪辑，高颜值跨平台桌面端工具 One click generation of product marketing and general content short videos, AI batch automatic cliping, beautiful cross platform de","Artificial Intelligence","Global",""
"https://github.com/magnitudedev","2026-06-24T04:54:05.169Z","magnitudedev","Creator of browser-agent. Open-source, vision-first browser agent","Artificial Intelligence","Global",""
"https://github.com/BehaviorTree","2026-06-24T04:54:05.169Z","BehaviorTree","Creator of BehaviorTree.CPP. Behavior Trees Library in C++. Batteries included.","Artificial Intelligence","Global",""
"https://github.com/Dimillian","2026-06-24T04:54:05.169Z","Dimillian","Creator of CodexMonitor. An app to monitor the (Codex) situation","Artificial Intelligence","Global",""
"https://github.com/langroid","2026-06-24T04:54:05.169Z","langroid","Creator of langroid. Harness LLMs with Multi-Agent Programming","Artificial Intelligence","Global",""
"https://github.com/crmne","2026-06-24T04:54:05.169Z","crmne","Creator of ruby_llm. One delightful Ruby framework for every major AI provider. Build AI agents, chatbots, RAG apps, and multimodal workflows in beautiful, expressive code.","Artificial Intelligence","Global",""
"https://github.com/agentscope-ai","2026-06-24T04:54:05.169Z","agentscope-ai","Creator of agentscope-java. AgentScope Java: Agent-Oriented Programming for Building LLM Applications","Artificial Intelligence","Global",""
"https://github.com/benjitaylor","2026-06-24T04:54:05.169Z","benjitaylor","Creator of agentation. The visual feedback tool for agents.","Artificial Intelligence","Global",""
"https://github.com/ai-robots-txt","2026-06-24T04:54:05.169Z","ai-robots-txt","Creator of ai.robots.txt. A list of AI agents and robots to block.","Artificial Intelligence","Global",""
"https://github.com/haris-musa","2026-06-24T04:54:05.169Z","haris-musa","Creator of excel-mcp-server. A Model Context Protocol server for Excel file manipulation","Artificial Intelligence","Global",""
"https://github.com/OpenWhispr","2026-06-24T04:54:05.169Z","OpenWhispr","Creator of openwhispr. Voice-to-text dictation app with local (Nvidia Parakeet/Whisper) and cloud models (BYOK). Privacy-first and available cross-platform.","Artificial Intelligence","Global",""
"https://github.com/groupultra","2026-06-24T04:54:05.169Z","groupultra","Creator of telegram-search. 🔍 导出并模糊搜索 Telegram 聊天记录 | Export and fuzzy search your Telegram chat history","Artificial Intelligence","Global",""
"https://github.com/IBM","2026-06-24T04:54:05.169Z","IBM","Creator of mcp-context-forge. An AI Gateway, registry, and proxy that sits in front of any MCP, A2A, or REST/gRPC APIs, exposing a unified endpoint with centralized discovery, guardrails and managemen","Artificial Intelligence","Global",""
"https://github.com/nraiden","2026-06-24T04:54:05.169Z","nraiden","Creator of openv0. AI generated UI components","Artificial Intelligence","Global",""
"https://github.com/alvinreal","2026-06-24T04:54:05.169Z","alvinreal","Creator of awesome-opensource-ai. Curated list of the best truly open-source AI projects, models, tools, and infrastructure. Daily updated.","Artificial Intelligence","Global",""
"https://github.com/yuruotong1","2026-06-24T04:54:05.169Z","yuruotong1","Creator of autoMate. Like Manus, Computer Use Agent(CUA) and Omniparser, we are computer-using agents.AI-driven local automation assistant that uses natural language to make computers work by themselv","Artificial Intelligence","Global",""
"https://github.com/junhoyeo","2026-06-24T04:54:05.169Z","junhoyeo","Creator of tokscale. 🛰️ A CLI tool for tracking token usage from OpenCode, Claude Code, 🦞OpenClaw (Clawdbot/Moltbot), Pi, Codex, Gemini, Cursor, AmpCode, Factory Droid, Kimi, and more! • 🏅Global Le","Artificial Intelligence","Global",""
"https://github.com/kirodotdev","2026-06-24T04:54:05.169Z","kirodotdev","Creator of Kiro. Kiro is an agentic IDE that works alongside you from prototype to production.","Artificial Intelligence","Global",""
"https://github.com/serenakeyitan","2026-06-24T04:54:05.169Z","serenakeyitan","Creator of awesome-notebookLM-prompts. A curated collection of the strongest NotebookLM slide prompts sourced from the real creative underground . Your go-to resource for AI powerpoint :P","Artificial Intelligence","Global",""
"https://github.com/OpenHealthForAll","2026-06-24T04:54:05.169Z","OpenHealthForAll","Creator of open-health. OpenHealth, AI Health Assistant | Powered by Your Data","Artificial Intelligence","Global",""
"https://github.com/Lightning-AI","2026-06-24T04:54:05.169Z","Lightning-AI","Creator of LitServe. A minimal Python framework for building custom AI inference servers with full control over logic, batching, and scaling.","Artificial Intelligence","Global",""
"https://github.com/riffusion","2026-06-24T04:54:05.169Z","riffusion","Creator of riffusion-hobby. Stable diffusion for real-time music generation","Artificial Intelligence","Global",""
"https://github.com/premieroctet","2026-06-24T04:54:05.169Z","premieroctet","Creator of photoshot. An open-source AI avatar generator web app - https://photoshot.app","Artificial Intelligence","Global",""
"https://github.com/archestra-ai","2026-06-24T04:54:05.169Z","archestra-ai","Creator of archestra. Enterprise AI Platform with guardrails, MCP registry, gateway & orchestrator","Artificial Intelligence","Global",""
"https://github.com/hanshuaikang","2026-06-24T04:54:05.169Z","hanshuaikang","Creator of AI-Media2Doc. 一键将音视频转化为小红书/公众号/知识笔记/思维导图/视频字幕等各种风格的文档。","Artificial Intelligence","Global",""
"https://github.com/ginobefun","2026-06-24T04:54:05.169Z","ginobefun","Creator of BestBlogs. bestblogs.dev - 汇集顶级编程、人工智能、产品、科技文章，大语言模型摘要评分辅助阅读，探索编程和技术未来","Artificial Intelligence","Global",""
"https://github.com/hzwer","2026-06-24T04:54:05.169Z","hzwer","Creator of WritingAIPaper. Writing AI Conference Papers: A Handbook for Beginners","Artificial Intelligence","Global",""
"https://github.com/sourcegraph","2026-06-24T04:54:05.169Z","sourcegraph","Creator of cody-public-snapshot. Type less, code more: Cody is an AI code assistant that uses advanced search and codebase context to help you write and fix code.","Artificial Intelligence","Global",""
"https://github.com/openagents-org","2026-06-24T04:54:05.169Z","openagents-org","Creator of openagents. OpenAgents - AI Agent Networks for Open Collaboration","Artificial Intelligence","Global",""
"https://github.com/gofireflyio","2026-06-24T04:54:05.169Z","gofireflyio","Creator of aiac. Artificial Intelligence Infrastructure-as-Code Generator.","Artificial Intelligence","Global",""
"https://github.com/aadi1011","2026-06-24T04:54:05.169Z","aadi1011","Creator of AI-ML-Roadmap-from-scratch. Become skilled in Artificial Intelligence, Machine Learning, Generative AI, Deep Learning, Data Science, Natural Language Processing, Reinforcement Learning and ","Artificial Intelligence","Global",""
"https://github.com/didi","2026-06-24T04:54:05.169Z","didi","Creator of xiaoju-survey. XIAOJUSURVEY is an enterprises form builder and analytics platform that allows users to create questionnaires, exams, polls, quizzes, and analyze data online.","Artificial Intelligence","Global",""
"https://github.com/shobrook","2026-06-24T04:54:05.169Z","shobrook","Creator of adrenaline. Chat with (and visualize) your codebase","Artificial Intelligence","Global",""
"https://github.com/facebookresearch","2026-06-24T04:54:05.169Z","facebookresearch","Creator of habitat-sim. A flexible, high-performance 3D simulator for Embodied AI research.","Artificial Intelligence","Global",""
"https://github.com/olivia-ai","2026-06-24T04:54:05.169Z","olivia-ai","Creator of olivia. 💁‍♀️Your new best friend powered by an artificial neural network","Artificial Intelligence","Global",""
"https://github.com/golutra","2026-06-24T04:54:05.169Z","golutra","Creator of golutra. Multi-agent AI orchestration platform for automation, workflows, and developer tools. Golutra transforms Codex, Claude Code, and OpenClaw into a unified agent system with parallel ","Artificial Intelligence","Global",""
"https://github.com/embabel","2026-06-24T04:54:05.169Z","embabel","Creator of embabel-agent. Agent framework for the JVM. Pronounced Em-BAY-bel /ɛmˈbeɪbəl/","Artificial Intelligence","Global",""
"https://github.com/dathere","2026-06-24T04:54:05.169Z","dathere","Creator of qsv. Blazing-fast Data-Wrangling toolkit","Artificial Intelligence","Global",""
"https://github.com/eosphoros-ai","2026-06-24T04:54:05.169Z","eosphoros-ai","Creator of Awesome-Text2SQL. Curated tutorials and resources for Large Language Models, Text2SQL,  Text2DSL、Text2API、Text2Vis and more.","Artificial Intelligence","Global",""
"https://github.com/zml","2026-06-24T04:54:10.517Z","zml","Creator of zml. Any model. Any hardware. Zero compromise. Built with @ziglang / @openxla / MLIR / @bazelbuild","Artificial Intelligence","Global",""
"https://github.com/tmoroney","2026-06-24T04:54:10.517Z","tmoroney","Creator of auto-subs. On-device subtitle generation that connects directly to DaVinci Resolve, Premiere, and After Effects.","Artificial Intelligence","Global",""
"https://github.com/OvidijusParsiunas","2026-06-24T04:54:10.517Z","OvidijusParsiunas","Creator of deep-chat. Fully customizable AI chatbot component for your website","Artificial Intelligence","Global",""
"https://github.com/Dataherald","2026-06-24T04:54:10.517Z","Dataherald","Creator of dataherald. Interact with your SQL database, Natural Language to SQL using LLMs","Artificial Intelligence","Global",""
"https://github.com/opensumi","2026-06-24T04:54:10.517Z","opensumi","Creator of core. A framework helps you quickly build AI Native IDE products. MCP Client, supports Model Context Protocol (MCP) tools via MCP server.","Artificial Intelligence","Global",""
"https://github.com/aurelio-labs","2026-06-24T04:54:10.517Z","aurelio-labs","Creator of semantic-router. Superfast AI decision making and intelligent processing of multi-modal data.","Artificial Intelligence","Global",""
"https://github.com/vijishmadhavan","2026-06-24T04:54:10.517Z","vijishmadhavan","Creator of ArtLine. A Deep Learning based project for creating line art portraits.","Artificial Intelligence","Global",""
"https://github.com/homeassistant-ai","2026-06-24T04:54:10.517Z","homeassistant-ai","Creator of ha-mcp. The Unofficial and Awesome Home Assistant MCP Server","Artificial Intelligence","Global",""
"https://github.com/matt1398","2026-06-24T04:54:10.517Z","matt1398","Creator of claude-devtools. The missing DevTools for Claude Code — inspect session logs, tool calls, token usage, subagents, and context window in a visual UI. Free, open source.","Artificial Intelligence","Global",""
"https://github.com/nickjvandyke","2026-06-24T04:54:10.517Z","nickjvandyke","Creator of opencode.nvim. Bridge Neovim and OpenCode AI to stay in your flow.","Artificial Intelligence","Global",""
"https://github.com/zhaoyingjun","2026-06-24T04:54:10.517Z","zhaoyingjun","Creator of chatbot. Chatbot继续沿着LLM前进，近期更新小参数量SLM的和训练脚本，支持本地训练。新增ChatAgent,实现各种有实际场景价值的Agent实现。","Artificial Intelligence","Global",""
"https://github.com/krishnakumarsekar","2026-06-24T04:54:10.517Z","krishnakumarsekar","Creator of awesome-quantum-machine-learning. Here you can get all the Quantum Machine learning Basics, Algorithms ,Study Materials ,Projects and the descriptions of the projects around the web","Artificial Intelligence","Global",""
"https://github.com/liyupi","2026-06-24T04:54:10.517Z","liyupi","Creator of free-programming-resources. 2026 年最新的免费编程资源大全，持续更新！🔥 覆盖各种语言和方向（Java / Python / C++ / JavaScript / TypeScript / Golang / 前端 / 后端 / AI大模型应用开发 / AI Agent开发等）的学习路线、零基础入门教程、项目实战教程、经典编程书籍、面试题合集、","Artificial Intelligence","Global",""
"https://github.com/The-Swarm-Corporation","2026-06-24T04:54:10.517Z","The-Swarm-Corporation","Creator of AutoHedge. Build your autonomous hedge fund in minutes. AutoHedge harnesses the power of swarm intelligence and AI agents to automate market analysis, risk management, and trade execution.","Artificial Intelligence","Global",""
"https://github.com/wiltodelta","2026-06-24T04:54:10.517Z","wiltodelta","Creator of remove-ai-watermarks. AI watermark remover. CLI and Python library to strip visible and invisible AI watermarks (Gemini / Nano Banana sparkle, SynthID) and provenance metadata (C2PA, EXIF, ","Artificial Intelligence","Global",""
"https://github.com/liaokongVFX","2026-06-24T04:54:10.517Z","liaokongVFX","Creator of MCP-Chinese-Getting-Started-Guide. Model Context Protocol(MCP) 编程极速入门","Artificial Intelligence","Global",""
"https://github.com/ben1234560","2026-06-24T04:54:10.517Z","ben1234560","Creator of AiLearning-Theory-Applying. 快速上手AI理论及应用实战：基础知识、Transformer、NLP、ML、DL、竞赛。含大量注释及数据集，力求每一位能看懂并复现。","Artificial Intelligence","Global",""
"https://github.com/laravel","2026-06-24T04:54:10.517Z","laravel","Creator of boost. Laravel-focused MCP server for augmenting your AI powered local development experience.","Artificial Intelligence","Global",""
"https://github.com/facebookresearch","2026-06-24T04:54:10.517Z","facebookresearch","Creator of map-anything. MapAnything: Universal Feed-Forward Metric 3D Reconstruction","Artificial Intelligence","Global",""
"https://github.com/datamllab","2026-06-24T04:54:10.517Z","datamllab","Creator of rlcard. Reinforcement Learning / AI Bots in Card (Poker) Games - Blackjack, Leduc, Texas, DouDizhu, Mahjong, UNO.","Artificial Intelligence","Global",""
"https://github.com/flydelabs","2026-06-24T04:54:10.517Z","flydelabs","Creator of flyde. Open-source Visual programming for backend logic that integrates with existing codebases. Flyde bridges the gap between technical and non-technical team members. Product managers, de","Artificial Intelligence","Global",""
"https://github.com/minimaxir","2026-06-24T04:54:10.517Z","minimaxir","Creator of simpleaichat. Python package for easily interfacing with chat apps, with robust features and minimal code complexity.","Artificial Intelligence","Global",""
"https://github.com/Astrosp","2026-06-24T04:54:10.517Z","Astrosp","Creator of Awesome-OSINT-List. 📡 Comprehensive collection of OSINT tools for cybersecurity professionals, researchers, and bug bounty hunters. Topics: information gathering, reverse search, red team,","Artificial Intelligence","Global",""
"https://github.com/pytorch","2026-06-24T04:54:10.517Z","pytorch","Creator of rl. A modular, primitive-first, python-first PyTorch library for Reinforcement Learning.","Artificial Intelligence","Global",""
"https://github.com/microsoft","2026-06-24T04:54:10.517Z","microsoft","Creator of tensorwatch. Debugging, monitoring and visualization for Python Machine Learning and Data Science","Artificial Intelligence","Global",""
"https://github.com/agentgateway","2026-06-24T04:54:10.517Z","agentgateway","Creator of agentgateway. Next Generation Agentic Proxy for AI Agents and MCP servers","Artificial Intelligence","Global",""
"https://github.com/swarmpit","2026-06-24T04:54:10.517Z","swarmpit","Creator of swarmpit. Lightweight AI-friendly Docker Swarm management","Artificial Intelligence","Global",""
"https://github.com/alicevision","2026-06-24T04:54:10.517Z","alicevision","Creator of AliceVision. 3D Computer Vision Framework","Artificial Intelligence","Global",""
"https://github.com/entropy-research","2026-06-24T04:54:10.517Z","entropy-research","Creator of Devon. Devon: An open-source pair programmer","Artificial Intelligence","Global",""
"https://github.com/chaitin","2026-06-24T04:54:10.517Z","chaitin","Creator of MonkeyCode. 企业级 AI 开发平台，内置了开发环境管理、AI 模型管理、AI 任务管理、项目需求管理等能力，是真正面向专业开发团队的 AI 助手","Artificial Intelligence","Global",""
"https://github.com/srcbookdev","2026-06-24T04:54:10.517Z","srcbookdev","Creator of srcbook. TypeScript-centric app development platform: notebook and AI app builder","Artificial Intelligence","Global",""
"https://github.com/dair-ai","2026-06-24T04:54:10.517Z","dair-ai","Creator of ML-Notebooks. :fire: Machine Learning Notebooks","Artificial Intelligence","Global",""
"https://github.com/sligter","2026-06-24T04:54:10.517Z","sligter","Creator of LandPPT. 一个基于LLM的演示文稿生成平台，能够自动将文档内容转换为专业的PPT演示文稿。平台支持多种AI模型，提供丰富的模板和样式选择，让用户能够创建高质量的演示文稿。","Artificial Intelligence","Global",""
"https://github.com/llm-d","2026-06-24T04:54:10.517Z","llm-d","Creator of llm-d. Achieve state of the art inference performance with modern accelerators on Kubernetes","Artificial Intelligence","Global",""
"https://github.com/edtechre","2026-06-24T04:54:10.517Z","edtechre","Creator of pybroker. Algorithmic Trading in Python with Machine Learning","Artificial Intelligence","Global",""
"https://github.com/liujuntao123","2026-06-24T04:54:10.517Z","liujuntao123","Creator of smart-excalidraw-next. A smart, powerful, and beautiful excalidraw drawing tool.Draw Professional Charts with Natural Language","Artificial Intelligence","Global",""
"https://github.com/CommandCodeAI","2026-06-24T04:54:10.517Z","CommandCodeAI","Creator of command-code. Command Code AI","Artificial Intelligence","Global",""
"https://github.com/atopile","2026-06-24T04:54:10.517Z","atopile","Creator of atopile. Design circuit boards with code! ✨ Get software-like design reuse 🚀, validation, version control and collaboration in hardware; starting with electronics ⚡️","Artificial Intelligence","Global",""
"https://github.com/adamcohenhillel","2026-06-24T04:54:10.517Z","adamcohenhillel","Creator of ADeus. An open source AI wearable device that captures what you say and hear in the real world and then transcribes and stores it on your own server. You can then chat with Adeus using the ","Artificial Intelligence","Global",""
"https://github.com/IAHispano","2026-06-24T04:54:10.517Z","IAHispano","Creator of Applio. A simple, high-quality voice conversion tool focused on ease of use and performance.","Artificial Intelligence","Global",""
"https://github.com/ZSeven-W","2026-06-24T04:54:10.517Z","ZSeven-W","Creator of openpencil. The world's first open-source AI-native vector design tool and the first to feature concurrent Agent Teams. Design-as-Code. Turn prompts into UI directly on the live canvas. A m","Artificial Intelligence","Global",""
"https://github.com/pashpashpash","2026-06-24T04:54:10.517Z","pashpashpash","Creator of vault-ai. OP Vault ChatGPT: Give ChatGPT long-term memory using the OP Stack (OpenAI + Pinecone Vector Database). Upload your own custom knowledge base files (PDF, txt, epub, etc) using a s","Artificial Intelligence","Global",""
"https://github.com/codefuse-ai","2026-06-24T04:54:10.517Z","codefuse-ai","Creator of Awesome-Code-LLM. [TMLR] A curated list of language modeling researches for code (and other software engineering activities), plus related datasets.","Artificial Intelligence","Global",""
"https://github.com/browserbase","2026-06-24T04:54:10.517Z","browserbase","Creator of mcp-server-browserbase. Allow LLMs to control a browser with Browserbase and Stagehand","Artificial Intelligence","Global",""
"https://github.com/agentheroes","2026-06-24T04:54:10.517Z","agentheroes","Creator of agentheroes. Generate, animate and schedule your AI characters 🤖","Artificial Intelligence","Global",""
"https://github.com/Intelligent-Internet","2026-06-24T04:54:10.517Z","Intelligent-Internet","Creator of ii-agent. II-Agent: a new open-source framework to build and deploy intelligent agents","Artificial Intelligence","Global",""
"https://github.com/Lagrange-Labs","2026-06-24T04:54:10.517Z","Lagrange-Labs","Creator of deep-prove. Framework to prove inference of ML models blazingly fast","Artificial Intelligence","Global",""
"https://github.com/Manavarya09","2026-06-24T04:54:10.517Z","Manavarya09","Creator of design-extract. Extract any website's complete design system with one command. DTCG tokens, semantic+primitive+composite, MCP server for Claude Code/Cursor/Windsurf, multi-platform emitters","Artificial Intelligence","Global",""
"https://github.com/wppconnect-team","2026-06-24T04:54:10.517Z","wppconnect-team","Creator of wppconnect. WPPConnect is an open source project developed by the JavaScript community with the aim of exporting functions from WhatsApp Web to the node, which can be used to support the cr","Artificial Intelligence","Global",""
"https://github.com/walkinglabs","2026-06-24T04:54:10.517Z","walkinglabs","Creator of awesome-harness-engineering. 🛠️ Awesome tools & guides for harness engineering.","Artificial Intelligence","Global",""
"https://github.com/langwatch","2026-06-24T04:54:10.517Z","langwatch","Creator of langwatch. The platform for LLM evaluations and AI agent testing","Artificial Intelligence","Global",""
"https://github.com/i-am-bee","2026-06-24T04:54:10.517Z","i-am-bee","Creator of beeai-framework. Build production-ready AI agents in both Python and Typescript.","Artificial Intelligence","Global",""
"https://github.com/basicmachines-co","2026-06-24T04:54:10.517Z","basicmachines-co","Creator of basic-memory. AI conversations that actually remember. Never re-explain your project to your AI again. Join our Discord: https://discord.gg/tyvKNccgqN","Artificial Intelligence","Global",""
"https://github.com/argilla-io","2026-06-24T04:54:10.517Z","argilla-io","Creator of distilabel. Distilabel is a framework for synthetic data and AI feedback for engineers who need fast, reliable and scalable pipelines based on verified research papers.","Artificial Intelligence","Global",""
"https://github.com/IvanMurzak","2026-06-24T04:54:10.517Z","IvanMurzak","Creator of Unity-MCP. AI Skills, MCP Tools, and CLI for Unity Engine. Full AI develop and test loop. Use cli for quick setup. Efficient token usage, advanced tools. Any C# method may be turned into a ","Artificial Intelligence","Global",""
"https://github.com/johnbean393","2026-06-24T04:54:10.517Z","johnbean393","Creator of Sidekick. A native macOS app that allows users to chat with a local LLM that can respond with information from files, folders and websites on your Mac without installing any other software.","Artificial Intelligence","Global",""
"https://github.com/AprilNEA","2026-06-24T04:54:10.517Z","AprilNEA","Creator of AChat. 🌊 AChat - An open-source/self-hosted/local-first AI platform, designed for enterprises and teams, perfectly combining powerful local processing capabilities with seamless remote syn","Artificial Intelligence","Global",""
"https://github.com/HanaokaYuzu","2026-06-24T04:54:10.517Z","HanaokaYuzu","Creator of Gemini-API. ✨ Reverse-engineered Python API for Google Gemini web app","Artificial Intelligence","Global",""
"https://github.com/thomasahle","2026-06-24T04:54:10.517Z","thomasahle","Creator of sunfish. Sunfish: a Python Chess Engine in 111 lines of code","Artificial Intelligence","Global",""
"https://github.com/batrachianai","2026-06-24T04:54:10.517Z","batrachianai","Creator of toad. A unified interface for AI in your terminal.","Artificial Intelligence","Global",""
"https://github.com/pezzolabs","2026-06-24T04:54:10.518Z","pezzolabs","Creator of pezzo. 🕹️ Open-source, developer-first LLMOps platform designed to streamline prompt design, version management, instant delivery, collaboration, troubleshooting, observability and more.","Artificial Intelligence","Global",""
"https://github.com/tradytics","2026-06-24T04:54:10.518Z","tradytics","Creator of eiten. Statistical and Algorithmic Investing Strategies for Everyone","Artificial Intelligence","Global",""
"https://github.com/snap-stanford","2026-06-24T04:54:10.518Z","snap-stanford","Creator of Biomni. Biomni: a general-purpose biomedical AI agent","Artificial Intelligence","Global",""
"https://github.com/alexrudall","2026-06-24T04:54:10.518Z","alexrudall","Creator of ruby-openai. OpenAI API + Ruby! 🤖❤️ GPT-5 & Realtime WebRTC compatible!","Artificial Intelligence","Global",""
"https://github.com/InkTimeRecord","2026-06-24T04:54:10.518Z","InkTimeRecord","Creator of TTime. 🚀 Screenshots, word marking, OCR, AI, translation software || 截图、划词、文字识别、AI、翻译软件","Artificial Intelligence","Global",""
"https://github.com/JoePenna","2026-06-24T04:54:10.518Z","JoePenna","Creator of Dreambooth-Stable-Diffusion. Implementation of Dreambooth (https://arxiv.org/abs/2208.12242) by way of Textual Inversion (https://arxiv.org/abs/2208.01618) for Stable Diffusion (https://arx","Artificial Intelligence","Global",""
"https://github.com/neomjs","2026-06-24T04:54:10.518Z","neomjs","Creator of neo. Neo.mjs is a self-evolving software organism: a professional end-to-end AI engineering team whose cross-model swarm inhabits live apps via Neural Link, Active Hybrid GraphRAG, DreamSer","Artificial Intelligence","Global",""
"https://github.com/Josh-XT","2026-06-24T04:54:10.518Z","Josh-XT","Creator of AGiXT. AGiXT is a dynamic AI Agent Automation Platform that seamlessly orchestrates instruction management and complex task execution across diverse AI providers. Combining adaptive memory,","Artificial Intelligence","Global",""
"https://github.com/Mayandev","2026-06-24T04:54:10.518Z","Mayandev","Creator of notion-avatar. 🪄 AI-powered online tool for making notion-style avatars.","Artificial Intelligence","Global",""
"https://github.com/aandrew-me","2026-06-24T04:54:10.518Z","aandrew-me","Creator of tgpt. AI Chatbots in terminal for free","Artificial Intelligence","Global",""
"https://github.com/noahshinn","2026-06-24T04:54:10.518Z","noahshinn","Creator of reflexion. [NeurIPS 2023] Reflexion: Language Agents with Verbal Reinforcement Learning","Artificial Intelligence","Global",""
"https://github.com/SilasMarvin","2026-06-24T04:54:10.518Z","SilasMarvin","Creator of lsp-ai. LSP-AI is an open-source language server that serves as a backend for AI-powered functionality, designed to assist and empower software engineers, not replace them.","Artificial Intelligence","Global",""
"https://github.com/louisfb01","2026-06-24T04:54:10.518Z","louisfb01","Creator of best_AI_papers_2022. A curated list of the latest breakthroughs in AI (in 2022) by release date with a clear video explanation, link to a more in-depth article, and code.","Artificial Intelligence","Global",""
"https://github.com/rsxdalv","2026-06-24T04:54:10.518Z","rsxdalv","Creator of TTS-WebUI. A single Gradio + React WebUI with extensions for ACE-Step, OmniVoice, Kimi Audio, Piper TTS, GPT-SoVITS, CosyVoice, XTTSv2, DIA, Kokoro, OpenVoice, ParlerTTS, Stable Audio, MMS,","Artificial Intelligence","Global",""
"https://github.com/smartloli","2026-06-24T04:54:10.518Z","smartloli","Creator of EFAK. A AI-Driven, Distributed and high-performance monitoring system, for comprehensive monitoring and management of kafka cluster.","Artificial Intelligence","Global",""
"https://github.com/superagent-ai","2026-06-24T04:54:10.518Z","superagent-ai","Creator of grok-cli. An open-source coding agent for the Grok API","Artificial Intelligence","Global",""
